limpe a lista a seguir e deixe somente as linhas que conterem failed: [  102.4037] I/Host: Status: Varredura 'Fighting-Force-SLUS-00433.chd'...
[  287.9504] I/Host: Status: Varredura 'Real-Bout-Garou-Densetsu-Special-Dominated-Mind-SLPM-86085.chd'...
[  287.9906] I/Host: Status: Varredura 'Real-Robots-Battle-Line-SLPS-02139.chd'...
[  288.0492] I/Host: Status: Varredura 'Real-Robots-Final-Attack-SLPS-01125.chd'...
[  288.0991] I/Host: Status: Varredura 'Reboot-SLUS-00274.chd'...
[  288.1707] I/Host: Status: Varredura 'Rebus-SLPS-01343.chd'...
[  288.2085] I/Host: Status: Varredura 'Recipro-Heat-5000-SCPS-45089.chd'...
[  288.2506] I/Host: Status: Varredura 'Recipro-Heat-5000-SLPS-00744(1).chd'...
[  288.3082] I/Host: Status: Varredura 'Recipro-Heat-5000-SLPS-00744.chd'...
[  288.3866] I/Host: Status: Varredura 'Red-Asphalt-Rock-'n-Roll-Racing-II-SLUS-00282.chd'...
[  288.4579] I/Host: Status: Varredura 'Reel-Fishing-II-SLUS-00843.chd'...
[  288.4878] I/Host: Status: Varredura 'Refrain-Love-2-SLPS-00753.chd'...
[  288.5318] I/Host: Status: Varredura 'Refrain-Love-2-SLPS-01840-Disc1.chd'...
[  288.5622] I/Host: Status: Varredura 'Refrain-Love-2-SLPS-01840.chd'...
[  288.5971] I/Host: Status: Varredura 'Refrain-Love-Anata-Ni-Aitai-SLPS-02151.chd'...
[  288.6392] I/Host: Status: Varredura 'Reloaded-SLUS-00382.chd'...
[  288.6556] I/Host: Status: Varredura 'Remote-Control-Dandy-SLPS-02243-Disc1.chd'...
[  288.7424] I/Host: Status: Varredura 'Ren'ai-Kouza-Real-Age-The-Art-Of-Eguchi-Hisashi-SLPS-01589.chd'...
[  289.0156] I/Host: Status: Varredura 'Renai-Kouhosei-Starlight-Scramble-SLPS-01407.chd'...
[  289.0720] I/Host: Status: Varredura 'Renai-Kouza-Real-Age-SLPS-01590.chd'...
[  289.1023] I/Host: Status: Varredura 'Renegade-Racers-SLUS-01012.chd'...
[  289.1560] I/Host: Status: Varredura 'Rescue-24-Hours-SLPS-00572.chd'...
[  289.1933] I/Host: Status: Varredura 'Rescue-24Hours-SLPS-00572.chd'...
[  289.2202] I/Host: Status: Varredura 'Rescue-Copter-SLUS-01507.chd'...
[  289.2589] I/Host: Status: Varredura 'Rescue-Heroes-Molten-Menace-SLUS-01373(1).chd'...
[  289.3496] E(ReadExecutableFromImage): Failed to read executable 'SLUS_013.73' from disc
[  289.3508] I/Host: Status: Varredura 'Rescue-Heroes-Molten-Menace-SLUS-01373.chd'...
[  289.4088] I/Host: Status: Varredura 'Rescue-Shot-Bubibo-SLPS-02555(1).chd'...
[  289.4921] I/Host: Status: Varredura 'Rescue-Shot-Bubibo-SLPS-02555.chd'...
[  289.5625] I/Host: Status: Varredura 'Rescue-Shot-SCES-02569.chd'...
[  289.6070] I/Host: Status: Varredura 'Resident-Evil-2-Disc2-SLES-10973.chd'...
[  289.6197] E(OpenCHD): Failed to open CHD 'D:\roms\library\roms\psx\Resident-Evil-2-Disc2-SLES-10973.chd': invalid file
[  289.6355] E(GetDiscListEntry): Failed to open disc image 'Resident-Evil-2-Disc2-SLES-10973.chd': invalid file
[  289.6358] I/Host: Status: Varredura 'Resident-Evil-2-Dual-Shock-SLUS-00756-Disc2.chd'...
[  289.6721] I/Host: Status: Varredura 'Resident-Evil-2-Dual-Shock-Ver-SLUS-00748-Disc1.chd'...
[  289.7204] I/Host: Status: Varredura 'Resident-Evil-2-SLUS-00421.chd'...
[  289.7679] I/Host: Status: Varredura 'Resident-Evil-3-Nao-Conversivel-SLUS-00923.chd'...
[  289.8090] I/Host: Status: Varredura 'RESIDENT-EVIL-3-NEMESIS-SLUS-00923.chd'...
[  289.8479] I/Host: Status: Varredura 'Resident-Evil-Director's-Cut-Dual-Shock-SLUS-00747.chd'...
[  289.9057] I/Host: Status: Varredura 'Resident-Evil-Director's-Cut-SLUS-00551.chd'...
[  289.9652] I/Host: Status: Varredura 'RESIDENT-EVIL-SLUS-00170.chd'...
[  289.9944] I/Host: Status: Varredura 'Resident-Evil-Survivor-SLUS-01087.chd'...
[  290.0198] I/Host: Status: Varredura 'Restaurant-Dream-SLPS-01974.chd'...
[  290.0912] I/Host: Status: Varredura 'Retro-Force-SLES-01661.chd'...
[  290.2553] I/Host: Status: Varredura 'Return-Fire-SLUS-00184.chd'...
[  290.2980] I/Host: Status: Varredura 'Return-To-Zork-SLPS-00192-Disc1.chd'...
[  290.3204] I/Host: Status: Varredura 'Reverthion-SLPS-00143.chd'...
[  290.3767] I/Host: Status: Varredura 'Revolution-X-Music-Is-The-Weapon-SLUS-00012.chd'...
[  290.4182] I/Host: Status: Varredura 'Rhapsody-A-Musical-Adventure-SLUS-01073.chd'...
[  290.4931] I/Host: Status: Varredura 'Rhythm-'n'-Face-SLPS-02634.chd'...
[  290.5368] I/Host: Status: Varredura 'Ridegear-Guybrave-II-SLPS-01643-Disc1.chd'...
[  290.5837] I/Host: Status: Varredura 'Ridegear-Guybrave-SLPS-00905(1).chd'...
[  290.6263] I/Host: Status: Varredura 'Ridegear-Guybrave-SLPS-00905.chd'...
[  290.7031] I/Host: Status: Varredura 'Ridge-Racer-Bonus-Turbo-Mode-Disc-SLUS-90049.chd'...
[  290.7286] I/Host: Status: Varredura 'Ridge-Racer-Revolution-SLPS-00150.chd'...
[  290.7585] I/Host: Status: Varredura 'Ridge-Racer-Revolution-SLUS-00214.chd'...
[  290.7894] I/Host: Status: Varredura 'Ridge-Racer-SCUS-94300.chd'...
[  290.8237] I/Host: Status: Varredura 'Ring-Of-Sias-SLPS-00207.chd'...
[  290.8663] I/Host: Status: Varredura 'Riot-Stars-SLPS-00829(1).chd'...
[  290.9135] I/Host: Status: Varredura 'Riot-Stars-SLPS-00829(2).chd'...
[  290.9546] I/Host: Status: Varredura 'Riot-Stars-SLPS-00829.chd'...
[  290.9995] I/Host: Status: Varredura 'Rise-Of-Robots-2-Resurection-SLUS-00186.chd'...
[  291.0329] I/Host: Status: Varredura 'Rising-Zan-Samurai-Gunman-SLUS-00829.chd'...
[  291.0676] I/Host: Status: Varredura 'Risk-SLUS-00616.chd'...
[  291.1169] I/Host: Status: Varredura 'Ritoru-Cats-SLPS-01374.chd'...
[  291.1794] I/Host: Status: Varredura 'Rival-Schools-Evolution-U-SLUS-00771.chd'...
[  291.2230] I/Host: Status: Varredura 'Rival-Schools-United-By-Fate-SLUS-00681-Disc1.chd'...
[  291.2647] I/Host: Status: Varredura 'Riven-The-Sequel-To-Myst-SLUS-00535-Disc1.chd'...
[  291.3107] I/Host: Status: Varredura 'Riven-The-Sequel-To-Myst-SLUS-00563-Disc2.chd'...
[  291.3722] I/Host: Status: Varredura 'Riven-The-Sequel-To-Myst-SLUS-00564-Disc3.chd'...
[  291.4122] I/Host: Status: Varredura 'Riven-The-Sequel-To-Myst-SLUS-00565-Disc4.chd'...
[  291.4454] I/Host: Status: Varredura 'Riven-The-Sequel-To-Myst-SLUS-00580-Disc5.chd'...
[  291.4924] I/Host: Status: Varredura 'Road-Rash-3D-SLUS-00524.chd'...
[  291.7917] I/Host: Status: Varredura 'Road-Rash-Jailbreak-SLUS-01053.chd'...
[  291.8141] I/Host: Status: Varredura 'Road-Rash-SLUS-00035.chd'...
[  291.8604] I/Host: Status: Varredura 'Roadsters-SLUS-01024.chd'...
[  291.8932] I/Host: Status: Varredura 'Robin-Lloyd-No-Bouken-The-Adventures-Of-Robin-Lloyd-SLPS-02501.chd'...
[  291.9326] I/Host: Status: Varredura 'Robo-Pit-2-SLUS-01563.chd'...
[  291.9742] I/Host: Status: Varredura 'Robocod-James-Pond-II-SLES-04112.chd'...
[  292.0139] I/Host: Status: Varredura 'Robot-X-Robot-SLPS-02331.chd'...
[  292.1313] I/Host: Status: Varredura 'Robotron-X-SLUS-00252.chd'...
[  292.1688] I/Host: Status: Varredura 'Robots-Video-Alchemy-ESPM-70002.chd'...
[  292.2174] I/Host: Status: Varredura 'Rock'em-Sock'em-Robots-Arena-SLUS-01124.chd'...
[  292.2708] I/Host: Status: Varredura 'Rocket-Power-Team-Rocket-Rescue-SLUS-01353.chd'...
[  292.3279] I/Host: Status: Varredura 'Rockman-2-Dr-Wily-No-Nazo-SLPS-02255(1).chd'...
[  292.3614] I/Host: Status: Varredura 'Rockman-2-Dr-Wily-No-Nazo-SLPS-02255.chd'...
[  292.4108] I/Host: Status: Varredura 'Rockman-3-Dr-Wily-No-Saigo-SLPS-02262.chd'...
[  292.4395] I/Host: Status: Varredura 'Rockman-4-Aratanaru-Yabou-SLPS-02324.chd'...
[  292.4801] I/Host: Status: Varredura 'Rockman-4-Aratanaru-Yabou2121-SLPS-02324.chd'...
[  292.5301] I/Host: Status: Varredura 'Rockman-5-Blues-No-Wana-SLPS-02338.chd'...
[  292.5668] I/Host: Status: Varredura 'Rockman-5-Blues-No-Wana21-SLPS-02338.chd'...
[  292.6205] I/Host: Status: Varredura 'Rockman-8-SLPS-00630.chd'...
[  292.6533] I/Host: Status: Varredura 'Rockman-Battle-And-Chase-SLPS-00764.chd'...
[  292.7206] I/Host: Status: Varredura 'Rockman-Battle-Chase-SLPS-91093.chd'...
[  292.7520] I/Host: Status: Varredura 'Rockman-Complete-Works-I-SLPS-02220.chd'...
[  292.8246] I/Host: Status: Varredura 'Rockman-Dash-2-Episode-1-'roll-Chan-Kiki-Ippatsu'-No-Maki-SLPS-02109.chd'...
[  292.8803] I/Host: Status: Varredura 'Rockman-Dash-2-SLPS-02711.chd'...
[  293.0699] I/Host: Status: Varredura 'Rockman-Dash-SLPS-01141.chd'...
[  293.0930] I/Host: Status: Varredura 'Rockman-SLPM-87269.chd'...
[  293.1334] I/Host: Status: Varredura 'Rockman-X3-SLPS-00283.chd'...
[  293.1625] I/Host: Status: Varredura 'Rockman-X4-SLPS-00901.chd'...
[  293.2286] I/Host: Status: Varredura 'Rockman-X4-SLPS-00902.chd'...
[  293.2872] I/Host: Status: Varredura 'Rockman-X5-SLPM-86666.chd'...
[  293.3256] I/Host: Status: Varredura 'Rockman-X6-SLPM-86959.chd'...
[  293.3686] I/Host: Status: Varredura 'Rogue-Trip-Vacation-2012-SLES-01417.chd'...
[  293.4148] I/Host: Status: Varredura 'Rogue-Trip-Vacation-2012-SLUS-00643.chd'...
[  293.4526] I/Host: Status: Varredura 'Rolando-V-Football-SLES-00995.chd'...
[  293.5147] I/Host: Status: Varredura 'Rollaway-SLUS-00724.chd'...
[  293.5705] I/Host: Status: Varredura 'Rollcage-SLUS-00800.chd'...
[  293.5936] I/Host: Status: Varredura 'Rollcage-Stage-II-SLUS-00867.chd'...
[  293.6061] I/Host: Status: Varredura 'Romance-Of-The-Three-Kingdoms-IV-Wall-Of-Fire-SLUS-00195.chd'...
[  293.6567] I/Host: Status: Varredura 'Romance-Of-The-Three-Kingdoms-VI-Awakening-Of-The-Dragon-SLUS-00918.chd'...
[  293.7014] I/Host: Status: Varredura 'Ronin-Blade-SLES-02094.chd'...
[  293.7310] I/Host: Status: Varredura 'Roommate-Inoue-Ryoko-SLPS-02140.chd'...
[  293.7583] I/Host: Status: Varredura 'Rosco-Mcqueen-SCES-00257.chd'...
[  293.7944] I/Host: Status: Varredura 'Roswell-Conspiracies-Aliens-Myths-And-Legends-SLUS-01062.chd'...
[  293.8244] I/Host: Status: Varredura 'Rox-6-SLPS-01641.chd'...
[  293.9050] I/Host: Status: Varredura 'Rpg-Tkool-3-SLPS-01093.chd'...
[  293.9451] I/Host: Status: Varredura 'RPG-Tsukuru-4-SLPS-02861-Disc1.chd'...
[  293.9960] I/Host: Status: Varredura 'RPG-Tsukuru-4-SLPS-02862.chd'...
[  294.0392] I/Host: Status: Varredura 'Rubbish-Blazon-SLPS-02637.chd'...
[  294.0853] I/Host: Status: Varredura 'Ruff-and-Tumble-SLES-01939.chd'...
[  294.0959] E(OpenCHD): Failed to open CHD 'D:\roms\library\roms\psx\Ruff-and-Tumble-SLES-01939.chd': invalid file
[  294.1314] E(GetDiscListEntry): Failed to open disc image 'Ruff-and-Tumble-SLES-01939.chd': invalid file
[  294.1317] I/Host: Status: Varredura 'Ruff-And-Tumble-SLES-02384.chd'...
[  294.1928] I/Host: Status: Varredura 'Rugrats-In-Paris-The-Movie-SLUS-01116.chd'...
[  294.2353] I/Host: Status: Varredura 'Rugrats-Search-For-Reptar-SLUS-00650.chd'...
[  294.3496] I/Host: Status: Varredura 'Rugrats-Studio-Tour-SLUS-00880.chd'...
[  294.3829] I/Host: Status: Varredura 'Rugrats-Totally-Angelica-SLUS-01364.chd'...
[  294.4149] I/Host: Status: Varredura 'Runabout-2-SLPS-03033.chd'...
[  294.4483] I/Host: Status: Varredura 'Runabout-2-SLUS-01135.chd'...
[  294.4844] I/Host: Status: Varredura 'Runabout-SLPS-0085.chd'...
[  294.5379] I/Host: Status: Varredura 'Runabout-SLPS-00857.chd'...
[  294.6348] I/Host: Status: Varredura 'Rune-No-Joka-Hikari-To-Yamo-No-Sei-Oujo-SLPS-00483.chd'...
[  294.7247] I/Host: Status: Varredura 'Rung-Rung-The-Wonderful-Wizard-Of-Oz-Another-World-SLPS-02335.chd'...
[  294.7926] I/Host: Status: Varredura 'Running-High-SCPS-45064.chd'...
[  294.8822] I/Host: Status: Varredura 'Running-High-SLPS-00751.chd'...
[  294.9261] I/Host: Status: Varredura 'Running-Wild-SCUS-94272.chd'...
[  294.9796] I/Host: Status: Varredura 'Rurouni-Kenshin-Ishin-Gekitouhen-3D-Fighting-SCPS-10030.chd'...
[  295.0316] I/Host: Status: Varredura 'Rurouni-Kenshin-Meiji-Kenkaku-Romantan-Juuyuushi-Inbou-Hen-SCPS-10048.chd'...
[  295.0680] I/Host: Status: Varredura 'Rurouni-Kenshin-Meiji-Kenkaku-Romantan-Juuyuushi-Inbou-Hen-SCPS-91108.chd'...
[  295.1184] I/Host: Status: Varredura 'Rurouni-Kenshin-Meiji-Kenkyaku-Romantan-Juuyuushi-Inbou-Hen-RPG-SCPS-10048.chd'...
[  295.1933] I/Host: Status: Varredura 'Rush-Hour-SCUS-94417.chd'...
[  295.2809] I/Host: Status: Varredura 'Rushdown-SLUS-00828.chd'...
[  295.3429] I/Host: Status: Varredura 'Ryuki-Densyo-Dragoon-SLPS-01035.chd'...
[  295.3846] I/Host: Status: Varredura 'Ryuuryuu-The-SLPS-02702.chd'...
[  295.4374] I/Host: Status: Varredura 'Saber-Marionette-J-Battle-Sabers-SLPS-00738.chd'...
[  295.4941] I/Host: Status: Varredura 'Saber-Marionette-J-Battle-Sabers-SLPS-00739.chd'...
[  295.6903] I/Host: Status: Varredura 'Sabrina-The-Teenage-Witch-A-Twitch-In-Time-SLUS-01208.chd'...
[  295.7407] I/Host: Status: Varredura 'Saga-Frontier-II-SCPS-45400.chd'...
[  295.7770] I/Host: Status: Varredura 'Saga-Frontier-II-SLUS-00933.chd'...
[  295.8189] I/Host: Status: Varredura 'Saga-Frontier-SCUS-94230.chd'...
[  295.9247] I/Host: Status: Varredura 'Saikyo-Todai-Shogi-2-SLPS-02397.chd'...
[  295.9703] I/Host: Status: Varredura 'Saikyo-Todai-Shogi-SLPS-01679.chd'...
[  296.0164] I/Host: Status: Varredura 'Saikyou-No-Go-The-Strongest-Game-Of-Go-SLPS-01321.chd'...
[  296.0702] I/Host: Status: Varredura 'Saishuu-Densha-SLPS-01257.chd'...
[  296.1093] I/Host: Status: Varredura 'Saiyuki-Journey-West-SLUS-01381.chd'...
[  296.1842] I/Host: Status: Varredura 'Saiyuki-SLPM-86339.chd'...
[  296.2377] I/Host: Status: Varredura 'Sakamoto-Ryuma-Ishinkai-Kuni-SLPS-01152.chd'...
[  296.2801] I/Host: Status: Varredura 'Sakkyoku-Surundamon-Dance-Remix-SLPS-02808.chd'...
[  296.3156] I/Host: Status: Varredura 'Sakumashiki-Jinsei-Game-SLPS-01740.chd'...
[  296.3518] I/Host: Status: Varredura 'Salamander-Deluxe-Pack-Plus-SLPM-86037.chd'...
[  296.3896] I/Host: Status: Varredura 'Salary-Man-Kintaro-The-Game-SLPS-02806.chd'...
[  296.4523] I/Host: Status: Varredura 'Salary-Man-Settai-Mahjong-SLPS-03175.chd'...
[  296.4977] I/Host: Status: Varredura 'Sampras-Extreme-Tennis-SLES-00217.chd'...
[  296.5337] I/Host: Status: Varredura 'Sampras-Extreme-Tennis-SLPS-00594.chd'...
[  296.5598] I/Host: Status: Varredura 'Samurai-Deeper-Kyo-SLPS-03505.chd'...
[  296.6196] I/Host: Status: Varredura 'Samurai-Shodown-III-SCES-00563.chd'...
[  296.6575] I/Host: Status: Varredura 'Samurai-Showdown-III-SCUS-94206.chd'...
[  296.7004] I/Host: Status: Varredura 'Samurai-Showdown-Warrior's-Rage-SLUS-01039.chd'...
[  296.7540] I/Host: Status: Varredura 'Samurai-Spirits-IV-Amakusa-Revenge-Special-SLPS-01171.chd'...
[  296.8102] I/Host: Status: Varredura 'Samurai-Spirits-Kenkaku-Shinan-Pack-SCPS-45209.chd'...
[  296.9034] I/Host: Status: Varredura 'Samurai-Spirits-Kenkaku-Yubinan-Pack-1-SLPS-00647.chd'...
[  297.0252] I/Host: Status: Varredura 'Samurai-Spirits-RPG-Shinsetsu-Samurai-Spirits-Bushidouretuden-SLPS-00814.chd'...
[  297.0764] I/Host: Status: Varredura 'Samurai-Spirits-Zankurou-Musouken-SLPS-00350.chd'...
[  297.1102] I/Host: Status: Varredura 'San-Francisco-Rush-Extreme-Racing-SLUS-00505.chd'...
[  297.1503] I/Host: Status: Varredura 'San-Goku-Shi-EI-Ketsu-Den-SLPS-00309.chd'...
[  297.4130] I/Host: Status: Varredura 'San-Goku-Shi-II-SLPS-01596.chd'...
[  297.6094] I/Host: Status: Varredura 'San-Goku-Shi-IV-SLPS-00114.chd'...
[  297.7538] I/Host: Status: Varredura 'San-Goku-Shi-Returns-SLPS-00474.chd'...
[  297.8433] I/Host: Status: Varredura 'San-Goku-Shi-V-SLPS-00703.chd'...
[  297.9159] I/Host: Status: Varredura 'Sangoku-Musou-SLPS-00731.chd'...
[  297.9614] I/Host: Status: Varredura 'Sangokushi-IV-SLPM-86175.chd'...
[  298.0458] I/Host: Status: Varredura 'Sangokushi-VI-SCPS-45327.chd'...
[  298.1815] I/Host: Status: Varredura 'Sangokushi-VII-SLPM-86728(1).chd'...
[  298.2911] I/Host: Status: Varredura 'Sangokushi-VII-SLPM-86728.chd'...
[  298.5856] I/Host: Status: Varredura 'Sanguozhi-IV-SCPS-45003.chd'...
[  298.6972] I/Host: Status: Varredura 'Sanguozhi-V-SCPS-45128.chd'...
[  298.7857] I/Host: Status: Varredura 'Sankyo-Fever-Downtown-Geki-SLPS-00425.chd'...
[  298.8214] I/Host: Status: Varredura 'Sankyo-Fever-Jikki-Simulation-Vol-2-SLPS-01176(1).chd'...
[  298.8559] I/Host: Status: Varredura 'Sankyo-Fever-Jikki-Simulation-Vol-2-SLPS-01176.chd'...
[  298.9010] I/Host: Status: Varredura 'Sankyo-Fever-Mihata-Simulation-SLPS-00264.chd'...
[  298.9542] I/Host: Status: Varredura 'Sankyo-Fever-Vol3-Mihata-Simulation-SLPS-01393.chd'...
[  299.0094] I/Host: Status: Varredura 'Sankyo-Pachinko-Fever-2-SLPS-02760.chd'...
[  299.0609] I/Host: Status: Varredura 'Sankyo-Pachinko-Fever-3-SLPS-02994.chd'...
[  299.1078] I/Host: Status: Varredura 'Sankyo-Pachinko-Fever-4-SLPS-03166.chd'...
[  299.1565] I/Host: Status: Varredura 'Sankyo-Pachinko-Fever-5-SLPS-03277.chd'...
[  299.1944] I/Host: Status: Varredura 'Sankyo-Pachinko-Fever-SLPS-02371.chd'...
[  299.2378] I/Host: Status: Varredura 'Sanvein-SLES-02919.chd'...
[  299.2779] I/Host: Status: Varredura 'Sanyo-Pachinko-Paradise-2-SLPS-02389.chd'...
[  299.3182] I/Host: Status: Varredura 'Sanyo-Pachinko-Paradise-3-SLPS-02633.chd'...
[  299.3657] I/Host: Status: Varredura 'Sanyo-Pachinko-Paradise-4-SLPS-02988.chd'...
[  299.4192] I/Host: Status: Varredura 'Sanyo-Pachinko-Paradise-5-SLPS-03190.chd'...
[  299.4627] I/Host: Status: Varredura 'Sanyo-Pachinko-Paradise-SLPS-02164.chd'...
[  299.5140] I/Host: Status: Varredura 'Saraba-Uchuu-Senkan-Yamato-Ai-No-Senshi-Tachi-SLPS-02761-Disc1.chd'...
[  299.7331] I/Host: Status: Varredura 'Saru-Get-You-PAPX-00900.chd'...
[  300.0530] I/Host: Status: Varredura 'Saru-Get-You-PAPX-90079.chd'...
[  300.1093] I/Host: Status: Varredura 'Saru-Get-You-SCPS-10091.chd'...
[  300.1682] I/Host: Status: Varredura 'Saru21-Get-You21-SLPM-87135.chd'...
[  300.2501] I/Host: Status: Varredura 'Satomi-No-Nazo-SLPS-00613.chd'...
[  300.2923] I/Host: Status: Varredura 'SBL0.chd'...
[  300.3046] I/Host: Status: Varredura 'SCARS-SLUS-00692.chd'...
[  300.3609] I/Host: Status: Varredura 'SCES-01707.cue'...
[  300.3615] E(GetDiscListEntry): Failed to open disc image 'SCES-01707.cue': Failed to open 'SCES-01707.bin': errno 2: No such file or directory
[  300.3627] I/Host: Status: Varredura 'SCES-017071-SCES-01707.chd'...
[  300.4270] E(ReadExecutableFromImage): Failed to read executable 'SCES_017.07' from disc
[  300.4282] I/Host: Status: Varredura 'SCES-02147.cue'...
[  300.4290] E(GetDiscListEntry): Failed to open disc image 'SCES-02147.cue': Failed to open 'SCES-02147.bin': errno 2: No such file or directory
[  300.4292] I/Host: Status: Varredura 'SCES-02873-SCES-02873.chd'...
[  300.4703] I/Host: Status: Varredura 'Schrdinger-No-Neko-Die-Katze-Von-Schrdinger-SCPS-45075.chd'...
[  300.5282] I/Host: Status: Varredura 'Scooby-Doo-And-The-Cyber-Chase-SLUS-01396.chd'...
[  300.5496] I/Host: Status: Varredura 'Scooter-Racing-SLES-03770(1).chd'...
[  300.5905] I/Host: Status: Varredura 'Scooter-Racing-SLES-03770.chd'...
[  300.6442] I/Host: Status: Varredura 'SCPH1001.chd'...
[  300.7139] I/Host: Status: Varredura 'scph7001.chd'...
[  300.7433] I/Host: Status: Varredura 'scph7502.chd'...
[  300.7492] I/Host: Status: Varredura 'SCPS-10015-SCPS-10015.chd'...
[  300.8949] I/Host: Status: Varredura 'Scrabble-SLUS-00903.chd'...
[  300.9304] I/Host: Status: Varredura 'SD-Gundam-Eiyuuki-Daikessen-Knight-Vs-Musha-SLPS-03145.chd'...
[  300.9847] I/Host: Status: Varredura 'SD-Gundam-G-Century-SLPS-00785.chd'...
[  301.0317] I/Host: Status: Varredura 'SD-Gundam-G-Generation-F-If-SLPS-03195.chd'...
[  301.2782] I/Host: Status: Varredura 'SD-Gundam-G-Generation-F-SLPS-02900-Disc1.chd'...
[  301.3643] I/Host: Status: Varredura 'Sd-Gundam-G-Generation-Fif-SLPS-01560.chd'...
[  301.4299] I/Host: Status: Varredura 'SD-Gundam-Ggeneration-0-SLPS-02200-Disc1.chd'...
[  301.4970] I/Host: Status: Varredura 'SD-Gundam-Ggeneration-SLPS-01561.chd'...
[  301.5361] I/Host: Status: Varredura 'SD-Gundam-Over-Galaxian-SLPS-00385.chd'...
[  301.5799] I/Host: Status: Varredura 'Sea-Doo-Hydrocross-SLUS-01149.chd'...
[  301.6226] I/Host: Status: Varredura 'Seabass-Fishing-2-SLPS-00992.chd'...
[  301.7347] I/Host: Status: Varredura 'Seabass-Fishing-SLPS-01139.chd'...
[  301.7874] I/Host: Status: Varredura 'Segare-Ijiri-SLPM-86230.chd'...
[  301.8571] I/Host: Status: Varredura 'Seiji-Wo-Asobou-Potestas-SLPS-01748.chd'...
[  301.9300] I/Host: Status: Varredura 'Seikai-No-Monshou-SLPS-02323.chd'...
[  301.9709] I/Host: Status: Varredura 'Seiken-Densetsu-Legend-Of-Mana-SLPS-02170.chd'...
[  302.0197] I/Host: Status: Varredura 'Seikoku-1092-Souheiden-SLPS-00740(1).chd'...
[  302.0771] I/Host: Status: Varredura 'Seikoku-1092-Souheiden-SLPS-00740.chd'...
[  302.1173] I/Host: Status: Varredura 'Seirei-Hata-Rayblade-SLPS-02652.chd'...
[  302.1804] I/Host: Status: Varredura 'Seireki-1999-Fury-No-Fukkatsu-SLPS-00599.chd'...
[  302.2472] I/Host: Status: Varredura 'Seirishoukan-Princess-Of-Darkness-SLPS-01271.chd'...
[  302.2973] I/Host: Status: Varredura 'Seishoujo-Kantai-Virgin-Fleet-SLPM-86191.chd'...
[  302.3622] I/Host: Status: Varredura 'Sekai-Saikyou-Ginsei-Igo-SLPS-03325.chd'...
[  302.7132] I/Host: Status: Varredura 'Sekai-Saikyou-Ginsei-Shogi-2-SLPS-03481.chd'...
[  302.7555] I/Host: Status: Varredura 'Sen-Miyako-Monogatari-Sono-I-SLPS-00124.chd'...
[  302.7964] I/Host: Status: Varredura 'Sengoku-Mugen-SLPS-03151(1).chd'...
[  302.8599] I/Host: Status: Varredura 'Sengoku-Mugen-SLPS-03151.chd'...
[  302.9574] I/Host: Status: Varredura 'Senkai-Taisen-TV-Animation-Senkaiden-Fuukami-Engiyori-SLPS-02736.chd'...
[  303.0191] I/Host: Status: Varredura 'Senkai-Tsuroku-Seishi-SLPS-03176.chd'...
[  303.0582] I/Host: Status: Varredura 'Senran-SLPS-00427.chd'...
[  303.1046] I/Host: Status: Varredura 'Senryaku-Shidan-Tora-Tora-Tora-Rikusenhen-SLPS-02631.chd'...
[  303.1684] I/Host: Status: Varredura 'Sentimental-Graffiti-SLPS-03184.chd'...
[  303.2032] I/Host: Status: Varredura 'Sentimental-Graffiti-Yakusoku-SLPS-03183.chd'...
[  303.2503] I/Host: Status: Varredura 'Sentimental-Journey-SLPS-01473(1).chd'...
[  303.3099] I/Host: Status: Varredura 'Sentimental-Journey-SLPS-01473(2).chd'...
[  303.3531] I/Host: Status: Varredura 'Sentimental-Journey-SLPS-01473.chd'...
[  303.3892] I/Host: Status: Varredura 'Sentinel-Returns-SLES-01051(1).chd'...
[  303.4123] I/Host: Status: Varredura 'Sentinel-Returns-SLES-01051.chd'...
[  303.4449] I/Host: Status: Varredura 'Sentou-Kokka-Air-Land-Battle-SCPS-10015.chd'...
[  303.4891] I/Host: Status: Varredura 'Sentou-Kokka-Air-Land-Battle-SCPS-91008.chd'...
[  303.5357] I/Host: Status: Varredura 'Sentou-Kokka-Kai-Improved-SCPS-91156.chd'...
[  303.5801] I/Host: Status: Varredura 'Septentrion-Out-Of-The-Blue-SLPS-01940(1).chd'...
[  303.6314] I/Host: Status: Varredura 'Septentrion-Out-Of-The-Blue-SLPS-01940.chd'...
[  303.7151] I/Host: Status: Varredura 'Serial-Experiments-Lain-SLPS-01603(1).chd'...
[  303.7708] I/Host: Status: Varredura 'Serial-Experiments-Lain-SLPS-01603.chd'...
[  304.0827] I/Host: Status: Varredura 'Serofans-12-In-1-Classics-SLPS-01081.chd'...
[  304.1286] I/Host: Status: Varredura 'Sesame-Street-Sports-SLES-03180(1).chd'...
[  304.3493] I/Host: Status: Varredura 'Sesame-Street-Sports-SLES-03180.chd'...
[  304.7989] I/Host: Status: Varredura 'Sexy-Parodius-SLPM-86009.chd'...
[  305.0909] I/Host: Status: Varredura 'Shachou-Eiyuuden-The-Eagle-Shooting-Heroes-SCPS-10139.chd'...
[  305.2231] I/Host: Status: Varredura 'Shadow-And-Shadow-SLPM-87027(2).chd'...
[  305.2549] I/Host: Status: Varredura 'Shadow-And-Shadow-SLPM-87027.chd'...
[  305.4226] I/Host: Status: Varredura 'Shadow-Gunner-The-Robot-Wars-SLES-01359.chd'...
